,0
2548,11765
2549,3574
2550,3573
2551,3576
2552,3575
2553,11773
2554,11774
2555,3581
2556,11776
2557,3586
2558,3592
2559,11784
2560,11788
2561,3599
2562,3600
2563,11795
2564,11799
2565,11801
2566,3609
2567,11804
2568,3614
2569,11809
2570,11810
2571,3620
2572,11812
2573,3622
2574,3623
2575,11817
2576,3628
2577,11825
2578,3634
2579,3633
2580,11827
2581,3636
2582,3638
2583,3639
2584,11832
2585,3644
2586,3645
2587,3655
2588,11848
2589,3663
2590,3667
2591,3669
2592,11861
2593,3671
2594,3682
2595,3684
2596,11881
2597,3697
2598,11890
2599,11893
2600,3702
2601,11895
2602,3704
2603,3707
2604,11899
2605,3709
2606,3711
2607,11907
2608,11909
2609,11911
2610,11913
2611,3722
2612,3723
2613,2368
2614,3725
2615,11918
2616,11920
2617,11921
2618,11922
2619,11923
2620,11930
2621,11932
2622,11934
2623,3742
2624,3748
2625,11940
2626,2373
2627,3751
2628,11950
2629,11953
2630,3763
2631,3764
2632,11958
2633,11959
2634,11960
2635,11968
2636,3783
2637,11979
2638,3789
2639,3790
2640,11983
2641,3793
2642,3794
2643,3795
2644,11985
2645,3797
2646,11988
2647,755
2648,11994
2649,11995
2650,3805
2651,3809
2652,12003
2653,12004
2654,3812
2655,3814
2656,12005
2657,3817
2658,3819
2659,3821
2660,3835
2661,3838
2662,12030
2663,3841
2664,3842
2665,12033
2666,12040
2667,3849
2668,12042
2669,12043
2670,3850
2671,12044
2672,3848
2673,12047
2674,3858
2675,12050
2676,3864
2677,3865
2678,12060
2679,12061
2680,12062
2681,12065
2682,3873
2683,12066
2684,3877
2685,12070
2686,3878
2687,12069
2688,3886
2689,3889
2690,12082
2691,3895
2692,3901
2693,12098
2694,12099
2695,3912
2696,3914
2697,3916
2698,12109
2699,12112
2700,12114
2701,12115
2702,12116
2703,3924
2704,10549
2705,3931
2706,12130
2707,3941
2708,12135
2709,3946
2710,3948
2711,12144
2712,3953
2713,3955
2714,3956
2715,12149
2716,3963
2717,12160
2718,3970
2719,12163
2720,12167
2721,12169
2722,3981
2723,12174
2724,10562
2725,17075
2726,12184
2727,3993
2728,12186
2729,3996
2730,12189
2731,12192
2732,12197
2733,12198
2734,12199
2735,4006
2736,12200
2737,12203
2738,4011
2739,12205
2740,4014
2741,4015
2742,4016
2743,4012
2744,12210
2745,12214
2746,12215
2747,12216
2748,4025
2749,12219
2750,12220
2751,12224
2752,4046
2753,4047
2754,12245
2755,12247
2756,4055
2757,12249
2758,4056
2759,12252
2760,4063
2761,12256
2762,4065
2763,4064
2764,4067
2765,12259
2766,4069
2767,4068
2768,8949
2769,4075
2770,4077
2771,4079
2772,12272
2773,12278
2774,4088
2775,12281
2776,12288
2777,4096
2778,12290
2779,4097
2780,4100
2781,4101
2782,4102
2783,12294
2784,12296
2785,12297
2786,4107
2787,12300
2788,12302
2789,4110
2790,12308
2791,12310
2792,4119
2793,12312
2794,4120
2795,12314
2796,12315
2797,8960
2798,4125
2799,12317
2800,17102
2801,12320
2802,4129
2803,12322
2804,4128
2805,12324
2806,12325
2807,4132
2808,12327
2809,8963
2810,12329
2811,4138
2812,4137
2813,12332
2814,4140
2815,4142
2816,12334
2817,4144
2818,4146
2819,4151
2820,12345
2821,4155
2822,4156
2823,12353
2824,12354
2825,4163
2826,8968
2827,12357
2828,12358
2829,4165
2830,4168
2831,4169
2832,12362
2833,4173
2834,4176
2835,12371
2836,4180
2837,12372
2838,12374
2839,4183
2840,12376
2841,4181
2842,12379
2843,4189
2844,12381
2845,12385
2846,4194
2847,4196
2848,4197
2849,4203
2850,12396
2851,12399
2852,4208
2853,4211
2854,4213
2855,12407
2856,12408
2857,4217
2858,12411
2859,12414
2860,12418
2861,12419
2862,4236
2863,12432
2864,4242
2865,4245
2866,12439
2867,12440
2868,4249
2869,4250
2870,12446
2871,4260
2872,4261
2873,4262
2874,12462
2875,12463
2876,4272
2877,12467
2878,12468
2879,12473
2880,4282
2881,2479
2882,4284
2883,4287
2884,12481
2885,4290
2886,12482
2887,4292
2888,4293
2889,12487
2890,4297
2891,12496
2892,4305
2893,12500
2894,12502
2895,4311
2896,12504
2897,4314
2898,12506
2899,4317
2900,4320
2901,4321
2902,4322
2903,4323
2904,12516
2905,12517
2906,12518
2907,4331
2908,4332
2909,12523
2910,4336
2911,4337
2912,10631
2913,4344
2914,12536
2915,12542
2916,4353
2917,12547
2918,4355
2919,4360
2920,12553
2921,4362
2922,12554
2923,4364
2924,12557
2925,4366
2926,4367
2927,12563
2928,4375
2929,12569
2930,4378
2931,12573
2932,12575
2933,4384
2934,4387
2935,12579
2936,12581
2937,4392
2938,12585
2939,4393
2940,12589
2941,12591
2942,17157
2943,12597
2944,4406
2945,12608
2946,12609
2947,12612
2948,12614
2949,17161
2950,12616
2951,4423
2952,12618
2953,12619
2954,12620
2955,4428
2956,4430
2957,880
2958,12624
2959,4433
2960,12626
2961,12630
2962,4440
2963,12637
2964,4447
2965,4448
2966,12642
2967,4450
2968,4453
2969,4456
2970,4461
2971,4462
2972,4464
2973,12656
2974,12658
2975,4466
2976,4468
2977,12663
2978,12664
2979,12665
2980,4476
2981,4477
2982,12670
2983,12671
2984,4478
2985,12673
2986,4481
2987,12675
2988,12677
2989,4485
2990,12685
2991,4494
2992,4500
2993,12692
2994,4502
2995,12695
2996,4505
2997,12697
2998,4508
2999,4512
3000,4513
3001,4519
3002,12713
3003,4522
3004,4523
3005,12715
3006,4525
3007,12718
3008,4528
3009,4530
3010,12722
3011,12723
3012,4533
3013,4534
3014,12727
3015,4536
3016,4538
3017,12732
3018,4541
3019,12734
3020,12735
3021,4545
3022,4546
3023,4551
3024,4552
3025,12745
3026,4554
3027,12744
3028,4553
3029,4555
3030,4561
3031,4562
3032,12755
3033,4564
3034,4565
3035,12754
3036,4567
3037,12759
3038,12761
3039,12762
3040,12763
3041,4571
3042,4573
3043,4570
3044,12767
3045,12768
3046,12765
3047,4578
3048,4579
3049,4580
3050,12771
3051,4581
3052,12775
3053,4583
3054,4585
3055,12778
3056,4587
3057,4591
3058,4592
3059,12786
3060,12788
3061,4598
3062,2542
3063,12792
3064,4602
3065,4603
3066,4604
3067,12795
3068,4606
3069,4605
3070,12800
3071,4608
3072,4609
3073,4612
3074,4613
3075,12806
3076,4616
3077,4618
3078,4620
3079,4621
3080,4622
3081,12816
3082,4627
3083,4629
3084,12822
3085,12821
3086,12824
3087,12825
3088,4634
3089,4635
3090,4636
3091,4637
3092,12830
3093,4640
3094,4641
3095,12841
3096,12843
3097,12844
3098,4653
3099,4652
3100,4655
3101,4657
3102,12850
3103,2554
3104,4662
3105,12859
3106,4670
3107,12863
3108,12866
3109,4675
3110,12872
3111,4680
3112,12875
3113,4683
3114,12877
3115,4685
3116,4690
3117,12882
3118,4695
3119,4697
3120,12892
3121,4704
3122,12897
3123,12899
3124,4707
3125,4710
3126,4715
3127,4717
3128,12909
3129,4720
3130,12913
3131,12916
3132,4724
3133,4726
3134,12918
3135,12921
3136,12922
3137,4735
3138,4737
3139,4739
3140,12932
3141,4740
3142,12934
3143,4743
3144,12937
3145,12939
3146,4748
3147,4749
3148,12940
3149,12943
3150,12946
3151,12947
3152,4756
3153,4754
3154,12950
3155,12949
3156,4760
3157,4755
3158,4757
3159,4763
3160,12958
3161,12960
3162,4769
3163,4771
3164,4772
3165,12966
3166,12968
3167,4776
3168,12969
3169,12971
3170,4788
3171,12981
3172,4791
3173,12984
3174,12985
3175,4794
3176,4797
3177,4799
3178,12992
3179,4802
3180,12997
3181,4806
3182,4808
3183,13002
3184,4814
3185,4819
3186,4820
3187,4823
3188,2587
3189,13018
3190,4834
3191,4836
3192,4837
3193,13028
3194,4844
3195,2591
3196,13038
3197,13040
3198,13041
3199,13042
3200,2592
3201,13053
3202,13055
3203,4875
3204,4876
3205,4877
3206,10739
3207,13074
3208,4882
3209,4885
3210,13077
3211,4888
3212,4889
3213,4890
3214,13086
3215,13090
3216,4899
3217,13092
3218,13093
3219,4902
3220,4905
3221,4907
3222,4909
3223,13104
3224,13106
3225,2605
3226,13110
3227,13111
3228,13116
3229,13117
3230,13118
3231,13120
3232,4929
3233,4930
3234,4931
3235,4933
3236,13125
3237,4935
3238,13128
3239,4937
3240,4939
3241,4940
3242,4947
3243,4948
3244,4949
3245,13143
3246,4952
3247,4957
3248,4962
3249,13161
3250,4969
3251,4971
3252,18898
3253,13171
3254,13172
3255,4982
3256,4987
3257,13180
3258,4988
3259,13179
3260,4990
3261,13187
3262,13188
3263,4997
3264,13192
3265,5003
3266,5005
3267,5006
3268,5007
3269,13199
3270,5009
3271,5011
3272,13204
3273,13207
3274,13208
3275,13209
3276,13216
3277,13217
3278,5027
3279,13220
3280,5030
3281,13223
3282,13226
3283,5035
3284,13228
3285,5034
3286,5038
3287,13230
3288,5040
3289,5041
3290,5037
3291,5039
3292,13238
3293,13239
3294,5048
3295,13241
3296,5050
3297,13244
3298,5053
3299,5055
3300,13249
3301,5057
3302,13256
3303,13257
3304,5066
3305,13258
3306,13263
3307,5074
3308,13266
3309,5076
3310,5077
3311,13271
3312,13273
3313,5086
3314,5087
3315,13281
3316,5090
3317,13285
3318,5098
3319,5102
3320,5105
3321,13298
3322,13299
3323,5108
3324,5109
3325,5111
3326,13303
3327,5113
3328,5117
3329,13312
3330,5122
3331,13317
3332,5126
3333,5127
3334,13322
3335,5130
3336,13324
3337,13325
3338,13326
3339,5136
3340,5145
3341,13338
3342,5146
3343,13342
3344,13344
3345,5153
3346,5155
3347,5156
3348,5157
3349,5159
3350,13351
3351,13353
3352,5161
3353,10795
3354,13357
3355,5168
3356,13360
3357,5172
3358,5174
3359,5175
3360,13368
3361,13367
3362,5179
3363,5181
3364,13377
3365,5186
3366,5188
3367,5190
3368,13382
3369,5196
3370,13390
3371,13392
3372,5205
3373,5210
3374,13403
3375,5212
3376,13407
3377,5217
3378,5219
3379,5220
3380,13414
3381,5223
3382,5226
3383,13421
3384,5230
3385,13423
3386,5233
3387,5234
3388,13428
3389,13429
3390,5239
3391,13435
3392,13436
3393,13444
3394,13446
3395,13448
3396,13449
3397,5258
3398,5259
3399,13450
3400,5261
3401,13453
3402,5264
3403,13457
3404,5270
3405,13464
3406,13466
3407,5278
3408,13473
3409,13477
3410,13478
3411,13483
3412,5293
3413,13486
3414,13485
3415,5300
3416,5304
3417,13500
3418,5313
3419,5314
3420,5315
3421,5316
3422,13506
3423,13515
3424,5323
3425,13518
3426,13519
3427,5329
3428,13521
3429,13522
3430,5332
3431,5333
3432,13526
3433,5336
3434,5340
3435,5341
3436,13534
3437,5347
3438,13540
3439,13544
3440,5353
3441,5354
3442,13548
3443,13557
3444,5369
3445,5370
3446,18978
3447,13565
3448,13572
3449,5381
3450,5382
3451,13575
3452,5388
3453,13581
3454,13584
3455,5392
3456,5394
3457,5400
3458,5401
3459,5405
3460,5406
3461,5407
3462,13600
3463,13601
3464,5411
3465,13603
3466,13605
3467,5414
3468,5417
3469,13611
3470,5425
3471,13618
3472,13621
3473,5430
3474,5431
3475,13624
3476,13627
3477,13628
3478,5439
3479,13634
3480,5443
3481,13636
3482,5446
3483,13640
3484,5452
3485,5454
3486,13647
3487,13648
3488,13650
3489,5459
3490,5460
3491,13656
3492,5465
3493,5472
3494,5473
3495,13667
3496,13670
3497,5480
3498,13678
3499,5489
3500,13682
3501,5490
3502,13684
3503,13681
3504,5494
3505,5495
3506,5491
3507,5499
3508,13699
3509,13702
3510,13703
3511,13705
3512,13706
3513,13707
3514,13710
3515,5520
3516,13713
3517,13714
3518,5526
3519,13720
3520,5529
3521,5528
3522,13722
3523,13723
3524,5533
3525,13727
3526,13728
3527,5535
3528,13730
3529,13731
3530,13734
3531,13735
3532,5544
3533,5548
3534,13742
3535,5550
3536,5552
3537,13746
3538,5555
3539,5554
3540,5560
3541,13752
3542,5561
3543,13757
3544,13759
3545,5568
3546,13763
3547,13764
3548,13766
3549,13768
3550,5578
3551,13770
3552,5583
3553,13775
3554,13777
3555,13778
3556,5587
3557,5588
3558,13781
3559,5590
3560,5591
3561,5594
3562,13786
3563,5597
3564,13791
3565,5600
3566,13792
3567,13794
3568,13796
3569,5605
3570,13798
3571,13799
3572,5608
3573,13804
3574,5612
3575,13806
3576,5615
3577,13810
3578,5618
3579,5620
3580,13814
3581,5626
3582,13818
3583,5630
3584,13824
3585,5634
3586,5638
3587,17403
3588,13832
3589,5642
3590,5644
3591,5645
3592,5649
3593,13844
3594,13848
3595,5657
3596,5659
3597,5660
3598,5663
3599,13856
3600,5665
3601,5666
3602,13858
3603,13860
3604,5671
3605,5675
3606,5678
3607,5680
3608,5682
3609,5684
3610,5693
3611,5696
3612,5698
3613,13894
3614,13901
3615,5709
3616,5711
3617,5715
3618,5716
3619,13912
3620,5721
3621,13914
3622,5726
3623,5727
3624,5729
3625,5730
3626,5732
3627,5735
3628,5736
3629,5741
3630,13933
3631,13935
3632,13936
3633,5745
3634,5743
3635,13939
3636,5748
3637,5749
3638,13941
3639,13940
3640,5753
3641,13946
3642,13947
3643,13949
3644,5767
3645,5769
3646,13964
3647,13965
3648,13970
3649,5779
3650,13976
3651,5785
3652,13979
3653,5787
3654,5795
3655,13991
3656,5799
3657,13993
3658,13994
3659,5804
3660,13996
3661,5807
3662,5809
3663,5815
3664,14008
3665,5818
3666,14013
3667,5822
3668,5827
3669,14026
3670,5836
3671,5837
3672,14030
3673,5839
3674,5840
3675,5838
3676,5842
3677,14036
3678,5848
3679,5850
3680,5851
3681,5853
3682,5859
3683,5862
3684,5863
3685,5866
3686,5870
3687,5872
3688,5875
3689,5876
3690,14069
3691,14070
3692,14072
3693,5881
3694,14074
3695,5889
3696,5891
3697,5893
3698,5897
3699,5900
3700,5904
3701,5909
3702,14101
3703,5913
3704,5915
3705,14107
3706,5917
3707,5918
3708,14112
3709,14120
3710,5935
3711,5936
3712,14131
3713,14132
3714,5943
3715,5944
3716,14136
3717,14139
3718,5948
3719,14140
3720,5957
3721,5958
3722,5960
3723,14153
3724,14157
3725,14161
3726,5970
3727,14165
3728,5977
3729,14169
3730,5979
3731,5980
3732,14174
3733,14177
3734,5987
3735,5990
3736,14185
3737,5999
3738,6000
3739,6001
3740,6004
3741,6006
3742,6007
3743,6011
3744,14203
3745,14206
3746,14208
3747,14209
3748,6018
3749,6016
3750,6020
3751,6021
3752,6022
3753,14215
3754,14217
3755,6026
3756,6029
3757,14224
3758,6033
3759,14225
3760,14227
3761,6036
3762,6040
3763,6044
3764,14237
3765,6046
3766,14239
3767,14242
3768,14243
3769,6053
3770,6062
3771,6064
3772,14257
3773,14260
3774,6069
3775,14262
3776,14264
3777,14265
3778,6072
3779,6075
3780,6078
3781,14276
3782,6084
3783,6086
3784,14279
3785,6088
3786,6091
3787,14284
3788,6092
3789,6096
3790,6097
3791,6098
3792,14291
3793,14292
3794,14293
3795,6104
3796,6107
3797,6112
3798,6113
3799,14304
3800,6115
3801,6116
3802,14305
3803,14310
3804,6118
3805,6123
3806,14316
3807,6125
3808,6126
3809,6127
3810,14329
3811,14330
3812,6138
3813,6141
3814,6142
3815,6144
3816,14338
3817,6149
3818,6150
3819,6152
3820,6155
3821,6156
3822,6157
3823,14352
3824,6160
3825,14358
3826,6168
3827,6169
3828,6170
3829,6175
3830,6177
3831,6180
3832,6182
3833,6185
3834,14378
3835,6188
3836,6190
3837,14383
3838,14384
3839,14385
3840,14387
3841,14388
3842,6200
3843,14393
3844,6202
3845,6203
3846,14394
3847,6206
3848,14401
3849,14408
3850,6219
3851,14411
3852,6220
3853,14414
3854,14415
3855,6224
3856,6226
3857,14423
3858,6231
3859,6234
3860,14431
3861,6241
3862,14433
3863,14437
3864,6246
3865,14444
3866,14445
3867,6254
3868,14448
3869,6257
3870,14451
3871,6262
3872,6263
3873,6265
3874,14458
3875,14457
3876,14462
3877,6274
3878,6276
3879,6278
3880,14470
3881,6282
3882,14477
3883,6290
3884,6296
3885,6297
3886,6301
3887,6303
3888,6305
3889,6309
3890,14504
3891,6313
3892,6314
3893,6323
3894,6324
3895,6327
3896,6328
3897,14524
3898,6333
3899,6334
3900,14527
3901,6335
3902,14532
3903,14533
3904,14534
3905,6341
3906,14536
3907,6342
3908,6346
3909,14540
3910,14544
3911,14545
3912,6354
3913,6352
3914,14549
3915,6358
3916,14552
3917,14553
3918,6360
3919,14558
3920,6367
3921,6369
3922,14563
3923,6372
3924,6373
3925,6374
3926,6375
3927,6376
3928,6377
3929,14568
3930,14571
3931,6385
3932,14579
3933,6387
3934,6389
3935,14582
3936,14583
3937,14584
3938,6397
3939,14591
3940,14595
3941,6410
3942,6415
3943,6416
3944,6420
3945,14614
3946,14615
3947,6426
3948,6427
3949,6428
3950,14620
3951,14622
3952,14624
3953,14625
3954,6434
3955,6435
3956,6443
3957,6445
3958,14638
3959,6451
3960,6460
3961,6461
3962,6463
3963,14656
3964,6465
3965,6466
3966,6468
3967,6469
3968,14662
3969,6471
3970,6473
3971,6475
3972,14668
3973,14669
3974,14670
3975,14671
3976,6481
3977,6487
3978,14680
3979,14682
3980,14686
3981,6497
3982,14690
3983,14694
3984,6504
3985,6507
3986,14700
3987,6508
3988,6510
3989,6511
3990,14702
3991,14704
3992,14706
3993,6515
3994,14711
3995,6519
3996,6521
3997,14713
3998,6524
3999,14720
4000,14721
4001,6530
4002,6533
4003,14726
4004,14728
4005,14731
4006,6542
4007,14735
4008,6544
4009,6545
4010,14740
4011,14744
4012,6555
4013,14750
4014,14752
4015,6560
4016,6562
4017,14755
4018,6561
4019,14757
4020,6567
4021,14760
4022,14762
4023,6571
4024,14764
4025,14765
4026,6574
4027,6576
4028,14768
4029,6577
4030,6578
4031,6580
4032,6582
4033,14780
4034,6589
4035,6592
4036,6593
4037,6596
4038,14788
4039,14792
4040,14793
4041,6604
4042,6610
4043,14805
4044,14807
4045,6616
4046,6621
4047,14815
4048,6626
4049,14820
4050,14824
4051,14826
4052,14829
4053,14830
4054,14831
4055,14835
4056,14836
4057,6651
4058,6652
4059,14843
4060,14847
4061,14848
4062,14850
4063,14853
4064,6661
4065,14855
4066,14854
4067,14859
4068,6668
4069,14860
4070,6670
4071,6672
4072,14865
4073,6677
4074,14871
4075,14872
4076,6682
4077,14877
4078,14880
4079,14881
4080,6689
4081,14885
4082,6694
4083,6695
4084,14892
4085,6701
4086,6702
4087,14893
4088,14896
4089,14895
4090,14898
4091,14899
4092,6710
4093,14902
4094,14905
4095,14908
4096,6718
4097,14912
4098,6721
4099,6724
4100,14917
4101,6727
4102,14920
4103,14922
4104,6731
4105,6732
4106,14923
4107,14927
4108,14928
4109,6739
4110,14931
4111,14933
4112,6744
4113,6745
4114,14940
4115,6753
4116,6755
4117,6756
4118,6758
4119,6759
4120,6760
4121,6763
4122,14956
4123,6765
4124,6766
4125,6768
4126,14960
4127,14961
4128,6776
4129,6781
4130,14973
4131,14976
4132,14979
4133,6789
4134,14981
4135,6791
4136,6792
4137,6793
4138,14992
4139,14993
4140,14994
4141,14995
4142,14996
4143,14997
4144,6807
4145,6808
4146,6809
4147,15002
4148,6810
4149,15009
4150,6818
4151,6820
4152,15015
4153,15016
4154,6826
4155,15020
4156,15023
4157,6832
4158,6833
4159,6835
4160,15030
4161,15031
4162,6840
4163,15033
4164,15034
4165,15037
4166,6845
4167,15038
4168,6846
4169,15041
4170,6850
4171,6851
4172,15045
4173,6854
4174,6856
4175,15050
4176,15052
4177,15055
4178,6864
4179,15060
4180,6869
4181,6870
4182,15064
4183,15068
4184,15069
4185,6878
4186,15072
4187,15076
4188,6885
4189,15078
4190,6888
4191,6893
4192,15088
4193,6897
4194,15092
4195,6905
4196,15098
4197,6909
4198,6911
4199,6916
4200,6918
4201,6919
4202,6920
4203,15115
4204,6925
4205,15122
4206,6932
4207,6933
4208,15128
4209,6938
4210,15130
4211,6940
4212,6946
4213,15143
4214,6951
4215,15147
4216,6959
4217,6963
4218,15157
4219,15158
4220,6966
4221,6965
4222,6969
4223,6971
4224,6972
4225,6973
4226,6974
4227,6975
4228,15168
4229,15169
4230,6977
4231,15170
4232,6979
4233,15174
4234,6982
4235,15180
4236,6991
4237,15184
4238,6993
4239,15186
4240,6996
4241,15190
4242,7007
4243,7010
4244,15203
4245,15204
4246,15205
4247,15206
4248,15207
4249,7016
4250,7021
4251,7023
4252,15222
4253,7030
4254,15225
4255,15226
4256,7034
4257,15229
4258,15230
4259,15239
4260,15240
4261,7049
4262,7051
4263,7053
4264,15246
4265,15248
4266,7060
4267,15252
4268,7062
4269,15254
4270,15256
4271,7065
4272,15255
4273,15260
4274,7070
4275,15265
4276,15266
4277,7075
4278,7076
4279,7079
4280,7081
4281,7082
4282,15275
4283,15279
4284,7090
4285,7091
4286,1409
4287,7093
4288,15287
4289,7096
4290,7098
4291,7099
4292,7100
4293,15294
4294,7103
4295,7105
4296,7107
4297,7111
4298,7114
4299,7116
4300,15308
4301,15314
4302,7123
4303,15320
4304,7131
4305,7132
4306,15325
4307,7135
4308,15328
4309,15329
4310,7139
4311,7141
4312,15334
4313,15339
4314,15341
4315,7152
4316,7154
4317,7155
4318,15349
4319,7158
4320,15353
4321,7163
4322,7164
4323,15358
4324,15360
4325,15361
4326,15362
4327,7176
4328,15374
4329,7186
4330,7187
4331,15380
4332,15381
4333,15382
4334,15383
4335,7192
4336,15385
4337,7194
4338,7193
4339,7199
4340,15392
4341,15395
4342,15396
4343,7208
4344,7217
4345,15413
4346,7223
4347,7224
4348,7225
4349,15419
4350,7228
4351,7227
4352,15425
4353,15428
4354,7239
4355,15431
4356,15435
4357,15439
4358,7247
4359,7250
4360,7252
4361,7254
4362,7255
4363,15448
4364,15451
4365,7264
4366,7265
4367,15456
4368,7270
4369,7277
4370,15470
4371,7278
4372,7280
4373,15472
4374,7283
4375,15477
4376,15481
4377,7289
4378,15482
4379,7294
4380,7296
4381,7297
4382,15488
4383,15489
4384,15491
4385,15493
4386,7305
4387,15498
4388,15499
4389,7308
4390,15502
4391,7310
4392,7312
4393,15507
4394,7316
4395,7320
4396,7321
4397,15516
4398,7330
4399,7332
4400,7333
4401,15531
4402,15532
4403,7341
4404,7346
4405,15540
4406,15542
4407,15544
4408,15545
4409,7354
4410,7355
4411,7356
4412,15549
4413,15547
4414,15551
4415,7361
4416,7365
4417,7367
4418,7372
4419,15565
4420,15566
4421,7377
4422,15571
4423,15572
4424,15574
4425,15576
4426,7385
4427,7386
4428,15579
4429,15577
4430,7394
4431,15588
4432,7407
4433,15600
4434,15602
4435,7416
4436,7417
4437,15609
4438,7418
4439,15615
4440,15616
4441,15617
4442,7427
4443,7429
4444,7431
4445,15625
4446,15627
4447,7436
4448,15630
4449,15633
4450,1479
4451,7444
4452,7445
4453,15638
4454,7448
4455,7449
4456,7452
4457,15649
4458,15650
4459,7459
4460,7462
4461,15656
4462,15658
4463,15659
4464,7472
4465,7474
4466,15667
4467,15668
4468,7477
4469,15674
4470,7486
4471,7487
4472,7499
4473,7500
4474,7501
4475,15696
4476,15698
4477,7508
4478,7516
4479,7517
4480,7519
4481,15715
4482,7524
4483,7526
4484,15719
4485,7535
4486,7544
4487,15737
4488,7545
4489,15739
4490,15741
4491,7550
4492,15742
4493,15745
4494,15746
4495,15751
4496,9645
4497,7567
4498,7571
4499,15765
4500,7575
4501,7576
4502,7577
4503,15770
4504,7582
4505,15779
4506,15780
4507,7587
4508,7595
4509,15787
4510,7597
4511,15790
4512,7596
4513,7601
4514,9652
4515,15795
4516,7604
4517,15797
4518,15798
4519,15799
4520,7607
4521,15801
4522,7608
4523,15808
4524,9655
4525,15810
4526,7618
4527,7619
4528,15813
4529,7628
4530,15822
4531,7631
4532,7630
4533,15825
4534,15827
4535,15828
4536,15835
4537,15840
4538,15842
4539,15843
4540,15844
4541,7656
4542,15849
4543,15851
4544,15854
4545,15861
4546,15864
4547,15865
4548,7674
4549,15866
4550,7673
4551,7683
4552,15876
4553,7684
4554,7686
4555,15878
4556,15880
4557,7689
4558,7690
4559,7694
4560,15889
4561,7698
4562,15892
4563,15893
4564,7702
4565,7703
4566,7701
4567,7704
4568,15900
4569,15901
4570,15906
4571,7718
4572,7719
4573,7721
4574,7722
4575,7723
4576,15916
4577,15915
4578,7726
4579,7727
4580,15920
4581,7728
4582,15922
4583,7731
4584,7732
4585,7733
4586,15926
4587,15934
4588,7745
4589,15938
4590,15939
4591,15940
4592,15942
4593,15946
4594,15948
4595,7758
4596,7761
4597,15955
4598,15956
4599,7763
4600,7771
4601,15965
4602,7776
4603,15973
4604,7784
4605,15977
4606,7786
4607,7791
4608,15984
4609,15983
4610,7798
4611,15991
4612,15990
4613,7801
4614,15994
4615,7804
4616,7806
4617,7809
4618,16002
4619,16001
4620,16004
4621,7814
4622,7815
4623,7816
4624,16011
4625,16018
4626,7827
4627,16024
4628,7833
4629,16025
4630,16027
4631,7835
4632,7837
4633,16030
4634,7842
4635,16035
4636,7843
4637,16040
4638,7848
4639,7855
4640,16050
4641,7859
4642,7860
4643,16054
4644,16055
4645,16060
4646,16063
4647,16068
4648,7878
4649,7879
4650,7886
4651,7887
4652,16079
4653,16084
4654,16085
4655,7896
4656,7897
4657,16092
4658,7903
4659,16096
4660,16097
4661,16098
4662,7913
4663,16109
4664,7923
4665,16116
4666,7927
4667,7930
4668,16123
4669,7933
4670,16129
4671,16131
4672,7940
4673,16134
4674,7942
4675,7944
4676,7945
4677,16140
4678,16141
4679,16142
4680,16145
4681,17863
4682,16148
4683,16152
4684,16154
4685,16157
4686,16158
4687,7968
4688,7970
4689,16165
4690,7975
4691,7976
4692,16170
4693,16171
4694,7980
4695,16173
4696,7984
4697,7988
4698,16184
4699,7997
4700,16190
4701,16192
4702,8001
4703,8002
4704,16195
4705,16198
4706,8007
4707,16199
4708,16201
4709,8013
4710,8014
4711,8016
4712,8020
4713,8022
4714,16215
4715,16217
4716,8025
4717,8027
4718,16218
4719,16222
4720,16227
4721,8037
4722,16236
4723,8045
4724,8044
4725,16240
4726,8048
4727,17882
4728,8054
4729,8060
4730,16253
4731,16252
4732,16255
4733,16259
4734,16261
4735,16262
4736,16263
4737,8072
4738,8073
4739,8074
4740,8084
4741,8085
4742,8092
4743,8093
4744,16289
4745,8099
4746,8100
4747,8101
4748,16292
4749,16296
4750,8107
4751,16300
4752,16304
4753,16305
4754,16313
4755,8123
4756,8125
4757,8134
4758,8135
4759,8138
4760,8139
4761,8140
4762,8141
4763,8152
4764,8156
4765,16349
4766,8157
4767,16351
4768,16354
4769,16356
4770,16358
4771,8167
4772,8173
4773,8175
4774,16371
4775,8180
4776,8181
4777,16373
4778,16380
4779,8190
